volume,symbol,adj_close,high,low,date,close,open
2059800000,%5eIXIC,5312.00,5325.879883,5277.879883,2016-09-30,5312.00,5288.870117
1941170000,%5eIXIC,5269.149902,5317.00,5254.52002,2016-09-29,5269.149902,5311.310059
1785470000,%5eIXIC,5318.549805,5320.620117,5284.839844,2016-09-28,5318.549805,5312.72998
1751060000,%5eIXIC,5305.709961,5306.810059,5251.319824,2016-09-27,5305.709961,5254.180176
1669520000,%5eIXIC,5257.490234,5282.27002,5254.959961,2016-09-26,5257.490234,5275.72998
1761330000,%5eIXIC,5305.75,5329.709961,5301.629883,2016-09-23,5305.75,5327.430176
1852100000,%5eIXIC,5339.52002,5342.879883,5320.930176,2016-09-22,5339.52002,5323.259766
1999690000,%5eIXIC,5295.180176,5299.399902,5233.939941,2016-09-21,5295.180176,5263.649902
1695190000,%5eIXIC,5241.350098,5265.180176,5235.419922,2016-09-20,5241.350098,5256.189941
1791120000,%5eIXIC,5235.029785,5281.069824,5222.910156,2016-09-19,5235.029785,5263.549805
3013860000,%5eIXIC,5244.569824,5248.600098,5218.970215,2016-09-16,5244.569824,5238.709961
1950940000,%5eIXIC,5249.689941,5254.779785,5176.25,2016-09-15,5249.689941,5178.100098
1902680000,%5eIXIC,5173.77002,5201.339844,5159.549805,2016-09-14,5173.77002,5160.209961
2071460000,%5eIXIC,5155.25,5195.029785,5131.27002,2016-09-13,5155.25,5181.140137
2007610000,%5eIXIC,5211.890137,5217.879883,5097.799805,2016-09-12,5211.890137,5098.029785
2208690000,%5eIXIC,5125.910156,5225.930176,5125.910156,2016-09-09,5125.910156,5217.950195
1839790000,%5eIXIC,5259.47998,5271.009766,5248.410156,2016-09-08,5259.47998,5269.959961
1878460000,%5eIXIC,5283.930176,5287.609863,5261.919922,2016-09-07,5283.930176,5274.22998
1777940000,%5eIXIC,5275.910156,5275.910156,5244.00,2016-09-06,5275.910156,5260.00
1474200000,%5eIXIC,5249.899902,5263.390137,5231.02002,2016-09-02,5249.899902,5249.660156
1592520000,%5eIXIC,5227.209961,5229.939941,5189.359863,2016-09-01,5227.209961,5218.279785
1761770000,%5eIXIC,5213.220215,5219.890137,5191.180176,2016-08-31,5213.220215,5216.419922
